  1.621228279e-08  1.450239973e-08  6.811002192e-13 -4.354769611e-10   7.15009001e-09 -2.453571324e-08  1.558237453e-08  2.384507863e-10  5.945205825e-09  6.730978473e-11  6.638495857e-10 -5.831190818e-10
  1.450239973e-08   0.001503438677 -1.124908132e-08  0.0001820367462  0.0001517556295 -0.0003234096613  0.0001437834252  1.405428451e-05  0.0006039347421 -4.630124192e-07  1.634058219e-05 -2.619954678e-05
  6.811002192e-13 -1.124908132e-08  3.289043621e-08  8.382705723e-09 -9.254466454e-10 -1.032342776e-08  5.698380883e-09  1.448568621e-10 -4.566564792e-09 -1.311672537e-10  8.810713641e-09 -2.277817928e-09
 -4.354769611e-10  0.0001820367462  8.382705723e-09   8.89693833e-05  3.987850518e-05 -2.162477493e-05  6.748806169e-06 -2.305588154e-07  7.017542888e-05  6.802391796e-07 -8.742332892e-06  6.709276629e-07
   7.15009001e-09  0.0001517556295 -9.254466454e-10  3.987850518e-05  0.0002328903746 -0.0001262550734  2.356290555e-05  1.848543509e-05  7.447395622e-05  2.514672805e-07  3.420649689e-05 -3.258777738e-05
 -2.453571324e-08 -0.0003234096613 -1.032342776e-08 -2.162477493e-05 -0.0001262550734  0.0001332472994   -4.4686562e-05 -1.476517546e-05 -0.0001336704281 -1.192962223e-06 -2.783280143e-05  2.640675952e-05
  1.558237453e-08  0.0001437834252  5.698380883e-09  6.748806169e-06  2.356290555e-05   -4.4686562e-05  1.902600005e-05  3.026522712e-06  5.736465198e-05  6.075504069e-07  5.705371279e-06 -5.612542724e-06
  2.384507863e-10  1.405428451e-05  1.448568621e-10 -2.305588154e-07  1.848543509e-05 -1.476517546e-05  3.026522712e-06  3.633325199e-06  5.730874923e-06  1.980972945e-08  6.976968714e-06 -6.308824133e-06
  5.945205825e-09  0.0006039347421 -4.566564792e-09  7.017542888e-05  7.447395622e-05 -0.0001336704281  5.736465198e-05  5.730874923e-06  0.0002463465543 -1.876285245e-07  6.884225063e-06 -1.066311969e-05
  6.730978473e-11 -4.630124192e-07 -1.311672537e-10  6.802391796e-07  2.514672805e-07 -1.192962223e-06  6.075504069e-07  1.980972945e-08 -1.876285245e-07  6.154562878e-06 -2.048184682e-06 -3.880336724e-08
  6.638495857e-10  1.634058219e-05  8.810713641e-09 -8.742332892e-06  3.420649689e-05 -2.783280143e-05  5.705371279e-06  6.976968714e-06  6.884225063e-06 -2.048184682e-06  1.549596536e-05 -1.224560599e-05
 -5.831190818e-10 -2.619954678e-05 -2.277817928e-09  6.709276629e-07 -3.258777738e-05  2.640675952e-05 -5.612542724e-06 -6.308824133e-06 -1.066311969e-05 -3.880336724e-08 -1.224560599e-05  1.105448915e-05
