-7.9696	(0.00126358,-5.4211e-19i)	(0.0176083,9.23203e-18i)	(0.00382044,5.07031e-18i)	(-0.0181165,7.88616e-18i)	
-7.968	(0.00126471,-3.59101e-17i)	(0.0176153,1.79306e-17i)	(0.00382167,7.93819e-18i)	(-0.0181226,3.71323e-19i)	
-7.9664	(0.00126585,-4.57746e-18i)	(0.0176224,1.42412e-17i)	(0.0038229,5.16584e-18i)	(-0.0181288,6.51742e-18i)	
-7.9648	(0.00126698,-9.03746e-18i)	(0.0176294,1.42276e-19i)	(0.00382414,-9.54649e-18i)	(-0.0181349,-3.39414e-18i)	
-7.9632	(0.00126812,-1.48718e-17i)	(0.0176365,-1.08715e-17i)	(0.00382537,-5.06938e-18i)	(-0.018141,-2.01794e-18i)	
-7.9616	(0.00126926,-2.63053e-17i)	(0.0176435,1.17193e-17i)	(0.0038266,5.7295e-18i)	(-0.0181471,-9.14667e-18i)	
-7.96	(0.0012704,6.27889e-18i)	(0.0176506,-8.40715e-19i)	(0.00382784,-1.45775e-17i)	(-0.0181533,8.94301e-18i)	
-7.9584	(0.00127154,-9.40231e-18i)	(0.0176576,7.24955e-18i)	(0.00382908,6.07347e-18i)	(-0.0181594,-8.07542e-18i)	
-7.9568	(0.00127268,-2.16224e-17i)	(0.0176647,-2.18509e-18i)	(0.00383031,-4.01232e-17i)	(-0.0181656,2.96269e-18i)	
-7.9552	(0.00127382,1.37457e-18i)	(0.0176718,1.66281e-17i)	(0.00383155,-2.99082e-17i)	(-0.0181717,-1.03903e-17i)	
-7.9536	(0.00127496,2.14222e-17i)	(0.0176789,1.7057e-17i)	(0.00383279,-1.02718e-17i)	(-0.0181778,-2.11226e-17i)	
-7.952	(0.00127611,-2.80021e-17i)	(0.0176859,9.23122e-18i)	(0.00383403,7.05435e-18i)	(-0.018184,-1.85608e-18i)	
-7.9504	(0.00127725,-9.40181e-18i)	(0.017693,2.32952e-18i)	(0.00383527,-1.54049e-17i)	(-0.0181901,3.80963e-19i)	
-7.9488	(0.0012784,9.64254e-18i)	(0.0177001,1.81109e-17i)	(0.00383651,-4.13547e-17i)	(-0.0181963,-5.70538e-18i)	
-7.9472	(0.00127954,-6.23534e-18i)	(0.0177072,2.29824e-17i)	(0.00383775,2.40008e-18i)	(-0.0182025,-6.79516e-19i)	
-7.9456	(0.00128069,-7.439e-18i)	(0.0177143,6.97805e-18i)	(0.00383899,-3.25009e-17i)	(-0.0182086,-1.71075e-17i)	
-7.944	(0.00128184,-2.42667e-18i)	(0.0177214,-7.80947e-18i)	(0.00384023,-1.4582e-17i)	(-0.0182148,3.77605e-18i)	
-7.9424	(0.00128299,-3.14871e-17i)	(0.0177285,1.45143e-17i)	(0.00384147,1.48628e-17i)	(-0.018221,-2.94477e-17i)	
-7.9408	(0.00128414,-4.12832e-18i)	(0.0177356,1.95336e-17i)	(0.00384271,-2.91918e-17i)	(-0.0182271,-5.51351e-18i)	
-7.9392	(0.00128529,-2.19217e-17i)	(0.0177427,2.48147e-17i)	(0.00384396,-6.60708e-18i)	(-0.0182333,-9.62393e-18i)	
-7.9376	(0.00128644,9.27388e-18i)	(0.0177498,-9.35354e-18i)	(0.0038452,-1.33598e-20i)	(-0.0182395,2.0047e-18i)	
-7.936	(0.00128759,6.56454e-18i)	(0.0177569,1.87459e-17i)	(0.00384644,-1.75702e-17i)	(-0.0182457,-7.77268e-18i)	
-7.9344	(0.00128874,-2.1194e-17i)	(0.0177641,6.92375e-18i)	(0.00384769,-2.51373e-17i)	(-0.0182519,-2.01812e-17i)	
-7.9328	(0.0012899,-2.51993e-17i)	(0.0177712,2.41859e-17i)	(0.00384894,3.41918e-17i)	(-0.018258,-2.49376e-18i)	
-7.9312	(0.00129105,-9.54414e-18i)	(0.0177783,1.20246e-17i)	(0.00385018,5.73746e-18i)	(-0.0182642,-3.11466e-17i)	
-7.9296	(0.00129221,-3.38236e-17i)	(0.0177854,8.0537e-18i)	(0.00385143,7.88454e-18i)	(-0.0182704,-8.93238e-18i)	
-7.928	(0.00129337,4.9128e-19i)	(0.0177926,1.26673e-17i)	(0.00385268,7.89492e-18i)	(-0.0182766,1.05019e-17i)	
-7.9264	(0.00129452,6.65392e-18i)	(0.0177997,3.94661e-18i)	(0.00385392,-2.48668e-17i)	(-0.0182828,-2.78275e-19i)	
-7.9248	(0.00129568,2.23115e-17i)	(0.0178069,1.8941e-17i)	(0.00385517,-3.99165e-17i)	(-0.018289,-2.00806e-17i)	
-7.9232	(0.00129684,-1.62972e-17i)	(0.017814,1.66385e-17i)	(0.00385642,-1.97351e-17i)	(-0.0182952,7.49486e-18i)	
-7.9216	(0.001298,-2.42683e-17i)	(0.0178212,1.58219e-17i)	(0.00385767,-1.89525e-17i)	(-0.0183014,-2.472e-17i)	
-7.92	(0.00129916,-1.0702e-17i)	(0.0178283,4.98876e-18i)	(0.00385892,9.51842e-18i)	(-0.0183077,-4.13301e-18i)	
-7.9184	(0.00130033,1.92486e-18i)	(0.0178355,4.57835e-18i)	(0.00386017,-1.04034e-17i)	(-0.0183139,8.46001e-18i)	
-7.9168	(0.00130149,-2.91652e-17i)	(0.0178427,1.76475e-17i)	(0.00386143,-1.48119e-17i)	(-0.0183201,-8.44545e-18i)	
-7.9152	(0.00130265,-1.70237e-17i)	(0.0178498,1.31326e-18i)	(0.00386268,2.22459e-17i)	(-0.0183263,-1.6183e-17i)	
-7.9136	(0.00130382,-1.82285e-17i)	(0.017857,-9.20475e-19i)	(0.00386393,-7.28227e-18i)	(-0.0183326,1.96687e-18i)	
-7.912	(0.00130498,-1.59061e-17i)	(0.0178642,2.12994e-17i)	(0.00386518,6.58899e-18i)	(-0.0183388,2.38594e-18i)	
-7.9104	(0.00130615,1.10346e-17i)	(0.0178714,3.12033e-17i)	(0.00386644,-8.15671e-18i)	(-0.018345,-1.60303e-17i)	
-7.9088	(0.00130732,-1.03822e-17i)	(0.0178786,1.94751e-17i)	(0.00386769,-9.50561e-18i)	(-0.0183513,-6.70275e-18i)	
-7.9072	(0.00130849,1.36662e-17i)	(0.0178858,8.73404e-18i)	(0.00386895,-3.78403e-17i)	(-0.0183575,-1.89699e-17i)	
-7.9056	(0.00130966,-1.87034e-17i)	(0.017893,-5.01739e-18i)	(0.0038702,-6.77872e-19i)	(-0.0183637,-4.30782e-18i)	
-7.904	(0.00131083,-1.01615e-17i)	(0.0179002,7.84202e-19i)	(0.00387146,-1.45761e-17i)	(-0.01837,-6.5626e-18i)	
-7.9024	(0.001312,-3.09947e-17i)	(0.0179074,5.58034e-18i)	(0.00387272,-9.43181e-18i)	(-0.0183762,2.19599e-18i)	
-7.9008	(0.00131317,-7.99684e-18i)	(0.0179146,5.76383e-19i)	(0.00387398,-1.10354e-17i)	(-0.0183825,-8.67871e-18i)	
-7.8992	(0.00131434,-6.48905e-18i)	(0.0179218,-1.11751e-18i)	(0.00387523,-3.05496e-18i)	(-0.0183887,-6.87829e-18i)	
-7.8976	(0.00131552,-5.68641e-18i)	(0.017929,1.45655e-17i)	(0.00387649,-2.76222e-17i)	(-0.018395,-8.42653e-18i)	
-7.896	(0.00131669,-1.60199e-17i)	(0.0179362,9.70329e-19i)	(0.00387775,-1.2024e-17i)	(-0.0184013,3.45209e-18i)	
-7.8944	(0.00131787,1.28177e-17i)	(0.0179435,-2.06959e-18i)	(0.00387901,-1.74314e-17i)	(-0.0184075,-6.71515e-18i)	
-7.8928	(0.00131905,2.17168e-18i)	(0.0179507,2.00291e-17i)	(0.00388027,-2.73909e-18i)	(-0.0184138,-2.49552e-17i)	
-7.8912	(0.00132022,-1.3672e-17i)	(0.0179579,7.35151e-18i)	(0.00388153,-2.6442e-17i)	(-0.0184201,-3.37295e-18i)	
-7.8896	(0.0013214,-5.00382e-17i)	(0.0179652,2.31717e-18i)	(0.0038828,-5.58875e-18i)	(-0.0184264,-6.2468e-18i)	
-7.888	(0.00132258,6.84843e-18i)	(0.0179724,5.04382e-18i)	(0.00388406,-1.62162e-17i)	(-0.0184326,4.77482e-18i)	
-7.8864	(0.00132376,-3.9497e-18i)	(0.0179797,5.33655e-18i)	(0.00388532,-1.80651e-17i)	(-0.0184389,-1.13e-17i)	
-7.8848	(0.00132495,-2.25338e-17i)	(0.0179869,5.85748e-18i)	(0.00388659,-8.17435e-18i)	(-0.0184452,-3.42692e-18i)	
-7.8832	(0.00132613,-1.31884e-17i)	(0.0179942,2.09205e-17i)	(0.00388785,3.76073e-18i)	(-0.0184515,-1.47474e-17i)	
-7.8816	(0.00132731,6.78437e-18i)	(0.0180014,1.30942e-17i)	(0.00388912,3.45806e-18i)	(-0.0184578,4.67311e-18i)	
-7.88	(0.0013285,-1.36178e-18i)	(0.0180087,9.38249e-18i)	(0.00389038,-2.00099e-17i)	(-0.0184641,-1.30546e-17i)	
-7.8784	(0.00132968,-9.83203e-18i)	(0.018016,-8.9799e-18i)	(0.00389165,-1.89225e-17i)	(-0.0184704,3.00047e-18i)	
-7.8768	(0.00133087,-2.08648e-18i)	(0.0180232,3.09949e-18i)	(0.00389291,-2.21814e-17i)	(-0.0184767,-2.18703e-18i)	
-7.8752	(0.00133205,4.37013e-18i)	(0.0180305,1.31523e-17i)	(0.00389418,5.4873e-18i)	(-0.018483,3.08476e-18i)	
-7.8736	(0.00133324,-6.49335e-18i)	(0.0180378,-3.99432e-18i)	(0.00389545,1.45009e-17i)	(-0.0184893,9.2009e-18i)	
-7.872	(0.00133443,8.49031e-18i)	(0.0180451,1.63613e-17i)	(0.00389672,-1.05662e-17i)	(-0.0184956,-3.77493e-18i)	
-7.8704	(0.00133562,-6.29487e-18i)	(0.0180524,3.07042e-18i)	(0.00389799,-1.11208e-17i)	(-0.0185019,4.27137e-18i)	
-7.8688	(0.00133681,-1.81583e-17i)	(0.0180597,1.22744e-17i)	(0.00389926,2.36377e-17i)	(-0.0185082,1.1045e-18i)	
-7.8672	(0.001338,-2.48626e-17i)	(0.018067,1.01904e-17i)	(0.00390053,2.78286e-18i)	(-0.0185146,-1.94844e-17i)	
-7.8656	(0.0013392,8.23585e-18i)	(0.0180743,1.71869e-17i)	(0.0039018,-2.36336e-17i)	(-0.0185209,-7.96758e-18i)	
-7.864	(0.00134039,9.56232e-18i)	(0.0180816,4.44432e-18i)	(0.00390307,-3.20095e-17i)	(-0.0185272,-7.39636e-18i)	
-7.8624	(0.00134158,-8.67809e-18i)	(0.0180889,2.455e-17i)	(0.00390434,-4.84907e-18i)	(-0.0185336,-1.53576e-17i)	
-7.8608	(0.00134278,-1.3172e-17i)	(0.0180962,6.89358e-18i)	(0.00390562,2.6004e-17i)	(-0.0185399,-4.92471e-18i)	
-7.8592	(0.00134398,-1.1964e-17i)	(0.0181035,7.49723e-18i)	(0.00390689,-1.86321e-17i)	(-0.0185462,-1.20918e-17i)	
-7.8576	(0.00134517,-3.76691e-17i)	(0.0181108,3.62006e-17i)	(0.00390817,1.18002e-18i)	(-0.0185526,-1.81089e-17i)	
-7.856	(0.00134637,-1.37086e-17i)	(0.0181182,2.72744e-17i)	(0.00390944,4.49815e-18i)	(-0.0185589,-2.33115e-17i)	
-7.8544	(0.00134757,-2.96141e-17i)	(0.0181255,9.44419e-18i)	(0.00391072,2.04788e-17i)	(-0.0185653,-7.17644e-18i)	
-7.8528	(0.00134877,-1.57529e-17i)	(0.0181328,3.5904e-17i)	(0.00391199,3.94965e-17i)	(-0.0185716,-5.58296e-19i)	
-7.8512	(0.00134997,-3.61101e-19i)	(0.0181402,3.29158e-17i)	(0.00391327,-7.3118e-18i)	(-0.018578,1.83272e-19i)	
-7.8496	(0.00135117,-1.12206e-17i)	(0.0181475,1.26677e-18i)	(0.00391455,1.10674e-18i)	(-0.0185843,-1.78e-17i)	
-7.848	(0.00135238,-3.74982e-17i)	(0.0181549,2.15579e-17i)	(0.00391582,4.18125e-17i)	(-0.0185907,-1.84817e-17i)	
-7.8464	(0.00135358,1.91924e-18i)	(0.0181622,1.55558e-17i)	(0.0039171,-1.77199e-17i)	(-0.0185971,2.86871e-18i)	
-7.8448	(0.00135479,1.24159e-17i)	(0.0181696,2.15657e-17i)	(0.00391838,-3.17864e-17i)	(-0.0186034,-8.03873e-18i)	
-7.8432	(0.00135599,-4.45414e-17i)	(0.0181769,1.20755e-17i)	(0.00391966,5.16509e-18i)	(-0.0186098,-1.98919e-17i)	
-7.8416	(0.0013572,1.91188e-18i)	(0.0181843,1.95391e-17i)	(0.00392094,-7.85217e-18i)	(-0.0186162,3.05595e-18i)	
-7.84	(0.00135841,5.26771e-18i)	(0.0181917,8.47152e-18i)	(0.00392222,-1.10131e-17i)	(-0.0186226,-3.03758e-18i)	
-7.8384	(0.00135961,-4.15744e-17i)	(0.0181991,2.19591e-17i)	(0.00392351,3.32105e-17i)	(-0.0186289,-1.39207e-17i)	
-7.8368	(0.00136082,-8.27814e-18i)	(0.0182064,-1.63314e-19i)	(0.00392479,-1.49655e-17i)	(-0.0186353,-7.39726e-18i)	
-7.8352	(0.00136203,-2.11017e-17i)	(0.0182138,1.58527e-17i)	(0.00392607,-1.02367e-17i)	(-0.0186417,1.27772e-18i)	
-7.8336	(0.00136325,-1.57317e-17i)	(0.0182212,2.47174e-17i)	(0.00392735,2.64334e-17i)	(-0.0186481,2.53357e-18i)	
-7.832	(0.00136446,-1.04733e-17i)	(0.0182286,4.70211e-18i)	(0.00392864,-1.43968e-17i)	(-0.0186545,-6.9845e-18i)	
-7.8304	(0.00136567,-1.4303e-17i)	(0.018236,2.45377e-17i)	(0.00392992,2.99533e-18i)	(-0.0186609,-1.51513e-17i)	
-7.8288	(0.00136689,-2.19891e-17i)	(0.0182434,1.21672e-17i)	(0.00393121,1.68972e-17i)	(-0.0186673,-3.92181e-18i)	
-7.8272	(0.0013681,-7.66532e-18i)	(0.0182508,2.22249e-17i)	(0.0039325,-1.20732e-17i)	(-0.0186737,-7.56408e-18i)	
-7.8256	(0.00136932,-2.08925e-17i)	(0.0182582,1.8386e-17i)	(0.00393378,1.96584e-17i)	(-0.0186801,1.82146e-18i)	
-7.824	(0.00137054,-1.66253e-17i)	(0.0182656,4.56337e-18i)	(0.00393507,4.16004e-18i)	(-0.0186865,-5.67534e-18i)	
-7.8224	(0.00137175,-4.61983e-17i)	(0.0182731,1.66016e-17i)	(0.00393636,3.57439e-17i)	(-0.018693,-1.61274e-17i)	
-7.8208	(0.00137297,-2.58892e-17i)	(0.0182805,4.80261e-18i)	(0.00393765,2.92668e-18i)	(-0.0186994,-1.26172e-17i)	
-7.8192	(0.00137419,-1.12935e-17i)	(0.0182879,1.49106e-19i)	(0.00393894,6.57812e-18i)	(-0.0187058,8.26541e-18i)	
-7.8176	(0.00137541,-1.37832e-18i)	(0.0182953,2.56523e-17i)	(0.00394023,-1.75418e-17i)	(-0.0187122,1.47622e-17i)	
-7.816	(0.00137664,-4.42994e-18i)	(0.0183028,3.35546e-18i)	(0.00394152,-3.33274e-17i)	(-0.0187186,-3.98303e-18i)	
-7.8144	(0.00137786,-3.23731e-18i)	(0.0183102,-1.38778e-18i)	(0.00394281,-6.79506e-18i)	(-0.0187251,-4.94904e-18i)	
-7.8128	(0.00137908,-4.39586e-18i)	(0.0183177,1.07632e-17i)	(0.0039441,-2.75732e-17i)	(-0.0187315,5.56665e-18i)	
-7.8112	(0.00138031,-1.58225e-17i)	(0.0183251,-4.7868e-18i)	(0.00394539,-2.91178e-17i)	(-0.018738,-1.27665e-17i)	
-7.8096	(0.00138153,3.66371e-18i)	(0.0183326,9.50965e-18i)	(0.00394668,-7.52334e-19i)	(-0.0187444,1.82831e-17i)	
-7.808	(0.00138276,-3.42292e-17i)	(0.01834,4.6731e-18i)	(0.00394798,1.38676e-17i)	(-0.0187509,-9.66467e-18i)	
-7.8064	(0.00138399,-2.5233e-17i)	(0.0183475,1.48385e-17i)	(0.00394927,-2.1423e-18i)	(-0.0187573,4.66387e-18i)	
-7.8048	(0.00138522,-1.63823e-17i)	(0.0183549,6.51427e-18i)	(0.00395057,-3.41717e-17i)	(-0.0187638,-7.31039e-18i)	
-7.8032	(0.00138645,1.29715e-18i)	(0.0183624,1.43843e-17i)	(0.00395186,-3.37792e-17i)	(-0.0187702,-1.18932e-17i)	
-7.8016	(0.00138768,-2.93168e-17i)	(0.0183699,1.42002e-17i)	(0.00395316,2.57577e-17i)	(-0.0187767,-1.11696e-18i)	
-7.8	(0.00138891,-2.86948e-17i)	(0.0183774,3.04751e-17i)	(0.00395446,1.36873e-17i)	(-0.0187831,-1.7665e-17i)	
-7.7984	(0.00139014,-2.25994e-17i)	(0.0183849,2.62966e-17i)	(0.00395575,1.65746e-17i)	(-0.0187896,-9.50025e-18i)	
-7.7968	(0.00139137,-2.76887e-17i)	(0.0183923,9.81336e-18i)	(0.00395705,3.88178e-18i)	(-0.0187961,-2.23136e-17i)	
-7.7952	(0.00139261,-1.28744e-17i)	(0.0183998,3.33603e-18i)	(0.00395835,5.24425e-18i)	(-0.0188025,-1.28803e-17i)	
-7.7936	(0.00139384,3.15532e-18i)	(0.0184073,3.92825e-17i)	(0.00395965,1.08906e-18i)	(-0.018809,-1.23183e-17i)	
-7.792	(0.00139508,-3.86108e-17i)	(0.0184148,2.41205e-17i)	(0.00396095,-8.18446e-18i)	(-0.0188155,-3.95558e-19i)	
-7.7904	(0.00139632,-2.86728e-17i)	(0.0184223,4.89698e-18i)	(0.00396225,-1.23047e-17i)	(-0.018822,-2.62832e-17i)	
-7.7888	(0.00139756,-2.04988e-17i)	(0.0184299,-1.33861e-17i)	(0.00396355,-2.00003e-17i)	(-0.0188285,1.2876e-17i)	
-7.7872	(0.0013988,-1.61812e-17i)	(0.0184374,3.14981e-17i)	(0.00396485,-5.95767e-18i)	(-0.018835,-5.78136e-18i)	
-7.7856	(0.00140004,-1.32901e-17i)	(0.0184449,-3.65805e-18i)	(0.00396616,-4.858e-17i)	(-0.0188415,-1.01139e-17i)	
-7.784	(0.00140128,-9.98709e-18i)	(0.0184524,2.52529e-18i)	(0.00396746,8.86475e-18i)	(-0.018848,-1.5299e-18i)	
-7.7824	(0.00140252,-3.45747e-17i)	(0.0184599,-8.74381e-18i)	(0.00396876,9.73871e-19i)	(-0.0188545,-5.51824e-18i)	
-7.7808	(0.00140376,-8.32746e-18i)	(0.0184675,1.31306e-17i)	(0.00397007,-8.41148e-18i)	(-0.018861,-8.22068e-18i)	
-7.7792	(0.00140501,-3.12964e-18i)	(0.018475,2.77011e-17i)	(0.00397137,-1.01397e-17i)	(-0.0188675,-9.74267e-18i)	
-7.7776	(0.00140625,-1.77873e-17i)	(0.0184826,6.87317e-19i)	(0.00397268,-8.73721e-18i)	(-0.018874,4.61798e-18i)	
-7.776	(0.0014075,-9.99598e-18i)	(0.0184901,3.51546e-18i)	(0.00397398,-8.00691e-18i)	(-0.0188805,-5.31652e-18i)	
-7.7744	(0.00140875,4.18101e-18i)	(0.0184977,2.43802e-17i)	(0.00397529,-8.04603e-18i)	(-0.018887,-1.75697e-17i)	
-7.7728	(0.00140999,2.64256e-18i)	(0.0185052,1.14553e-18i)	(0.0039766,-2.37871e-17i)	(-0.0188935,1.15449e-17i)	
-7.7712	(0.00141124,-1.94018e-17i)	(0.0185128,2.17078e-18i)	(0.00397791,-2.48911e-17i)	(-0.0189001,-4.32193e-18i)	
-7.7696	(0.00141249,7.90037e-19i)	(0.0185203,1.6404e-17i)	(0.00397922,-1.96017e-17i)	(-0.0189066,-5.41401e-18i)	
-7.768	(0.00141375,-2.36069e-18i)	(0.0185279,-2.99292e-18i)	(0.00398052,-9.46267e-18i)	(-0.0189131,1.0589e-17i)	
-7.7664	(0.001415,-2.95564e-17i)	(0.0185355,2.33789e-18i)	(0.00398184,1.08667e-17i)	(-0.0189197,2.40109e-18i)	
-7.7648	(0.00141625,-4.85436e-17i)	(0.0185431,1.24649e-17i)	(0.00398315,-1.50791e-18i)	(-0.0189262,-5.47356e-18i)	
-7.7632	(0.0014175,-8.29243e-18i)	(0.0185506,-4.44786e-18i)	(0.00398446,-3.20985e-17i)	(-0.0189328,-8.01819e-19i)	
-7.7616	(0.00141876,-1.78658e-17i)	(0.0185582,2.45378e-18i)	(0.00398577,-3.38525e-18i)	(-0.0189393,8.74409e-19i)	
-7.76	(0.00142002,2.0293e-17i)	(0.0185658,3.13226e-17i)	(0.00398708,-8.17113e-19i)	(-0.0189459,-7.30582e-19i)	
-7.7584	(0.00142127,-5.29026e-18i)	(0.0185734,1.20086e-17i)	(0.0039884,-2.58947e-17i)	(-0.0189524,-1.93432e-18i)	
-7.7568	(0.00142253,1.61139e-17i)	(0.018581,2.50709e-17i)	(0.00398971,-2.67502e-17i)	(-0.018959,-1.5786e-17i)	
-7.7552	(0.00142379,-3.62001e-17i)	(0.0185886,1.43511e-17i)	(0.00399102,2.43712e-17i)	(-0.0189655,-2.09956e-17i)	
-7.7536	(0.00142505,-1.18329e-17i)	(0.0185962,2.27253e-17i)	(0.00399234,-1.12469e-17i)	(-0.0189721,-2.69096e-17i)	
-7.752	(0.00142631,-2.57606e-19i)	(0.0186038,1.68573e-17i)	(0.00399366,5.36737e-18i)	(-0.0189787,-8.07458e-18i)	
-7.7504	(0.00142757,-1.94247e-17i)	(0.0186115,9.16087e-18i)	(0.00399497,-4.87287e-18i)	(-0.0189852,8.40589e-18i)	
-7.7488	(0.00142884,-3.03047e-17i)	(0.0186191,1.83514e-17i)	(0.00399629,7.39275e-18i)	(-0.0189918,4.59127e-19i)	
-7.7472	(0.0014301,-1.81219e-17i)	(0.0186267,2.45421e-17i)	(0.00399761,-2.33051e-17i)	(-0.0189984,-4.37278e-17i)	
-7.7456	(0.00143137,1.62163e-17i)	(0.0186343,2.20717e-17i)	(0.00399893,-6.22231e-18i)	(-0.019005,-1.23047e-17i)	
-7.744	(0.00143263,-1.26961e-17i)	(0.018642,1.03079e-18i)	(0.00400025,-2.46547e-17i)	(-0.0190115,-6.61656e-18i)	
-7.7424	(0.0014339,4.18226e-19i)	(0.0186496,1.82598e-17i)	(0.00400156,1.01336e-17i)	(-0.0190181,1.18598e-17i)	
-7.7408	(0.00143517,5.64629e-18i)	(0.0186573,1.51125e-17i)	(0.00400289,-2.08306e-17i)	(-0.0190247,-9.35138e-18i)	
-7.7392	(0.00143644,-1.33226e-17i)	(0.0186649,1.3522e-17i)	(0.00400421,2.57106e-18i)	(-0.0190313,2.83364e-18i)	
-7.7376	(0.00143771,-3.33346e-17i)	(0.0186726,7.48134e-18i)	(0.00400553,5.33967e-18i)	(-0.0190379,-1.44705e-17i)	
-7.736	(0.00143898,-4.59879e-18i)	(0.0186802,2.64544e-17i)	(0.00400685,8.07195e-18i)	(-0.0190445,-3.05459e-19i)	
-7.7344	(0.00144025,6.93695e-18i)	(0.0186879,2.82066e-17i)	(0.00400817,5.36522e-18i)	(-0.0190511,-2.24444e-18i)	
-7.7328	(0.00144152,-4.85418e-17i)	(0.0186956,2.27546e-17i)	(0.0040095,1.64798e-17i)	(-0.0190577,-5.91409e-18i)	
-7.7312	(0.0014428,-1.84789e-18i)	(0.0187032,2.24573e-17i)	(0.00401082,-1.76914e-17i)	(-0.0190644,8.15266e-19i)	
-7.7296	(0.00144407,3.52477e-17i)	(0.0187109,3.03804e-17i)	(0.00401215,-3.11063e-17i)	(-0.019071,-5.07699e-18i)	
-7.728	(0.00144535,1.95517e-17i)	(0.0187186,3.12291e-17i)	(0.00401347,-1.89951e-17i)	(-0.0190776,-1.77967e-17i)	
-7.7264	(0.00144662,-4.51504e-17i)	(0.0187263,1.37022e-17i)	(0.0040148,2.80226e-17i)	(-0.0190842,-1.50422e-17i)	
-7.7248	(0.0014479,-3.12331e-17i)	(0.018734,1.61262e-17i)	(0.00401613,2.04051e-17i)	(-0.0190908,1.6597e-18i)	
-7.7232	(0.00144918,-8.29869e-18i)	(0.0187417,6.89109e-18i)	(0.00401745,-1.57207e-17i)	(-0.0190975,2.63512e-18i)	
-7.7216	(0.00145046,-2.3573e-17i)	(0.0187494,2.15568e-17i)	(0.00401878,-5.27475e-19i)	(-0.0191041,-2.55106e-17i)	
-7.72	(0.00145174,-2.09017e-17i)	(0.0187571,6.55647e-18i)	(0.00402011,-2.65484e-17i)	(-0.0191107,-1.71922e-17i)	
-7.7184	(0.00145302,-1.12201e-17i)	(0.0187648,9.02365e-18i)	(0.00402144,-1.46556e-17i)	(-0.0191174,1.38409e-18i)	
-7.7168	(0.00145431,1.56829e-18i)	(0.0187725,-4.98777e-18i)	(0.00402277,-1.97597e-17i)	(-0.019124,3.04639e-18i)	
-7.7152	(0.00145559,-5.84937e-18i)	(0.0187802,-5.3348e-18i)	(0.0040241,-2.02466e-17i)	(-0.0191307,-3.22392e-18i)	
-7.7136	(0.00145688,-1.78136e-17i)	(0.0187879,4.53464e-18i)	(0.00402543,-1.39407e-18i)	(-0.0191373,6.61712e-18i)	
