1, "t_s",    1.0321613, 0.00018631251, 0.65, 1.04
2, "t_v",    1.0405311, 3.9689086e-06, 0.65, 2.1
3, "f_Om", -0.003817521, 0.00072109637, -0.1, 0.1
4, "f_Ph",  -0.01067827, 3.3033419e-05, -0.1, 0.1
5, "f_Rh",   0.19988501, 0.00098018312, -0.1, 0.2
