1, "t_s",    0.6133, 0.0103, 0.019, 2.76
2, "t_v",    0.6330, 0.1790, 0.106, 2.94
3, "f_Om",   0.0063, 0.0013, -0.10, 0.10
4, "f_Ph",   -0.0004, 0.0001, -0.10, 0.10
5, "f_Rh",   0.0212, 0.0006, -0.10, 0.10
