1, "t_1s", 2.4993, 1.01, 2.5
2, "t_1v", 2.5158055047, 2.1, 2.7
3, "t_2s", 2.4996348, 2.019, 2.5
4, "t_2v", 2.395419779, 2.1, 2.7
5, "f_Om", -0.4406006448, -1.01, 0.01
6, "f_Ph", -0.3886295331, -1.01, 0.01
7, "f_Om1", 0.4765900919, 0.1, 0.5
8, "f_Ph1", -0.007313750458, -0.2, 0.4
9, "f_Rh", -0.20224359, -0.6, 0.01
10, "f_Om_T", 0.2359179421746, 0.01, 1.9
11, "f_Ph_T", -0.2453198958, -1.7, 0.01
12, "f_Om1_T", 0.009821753665, -1.1, 0.255
13, "f_Rh_T", 0.1329718283, 0.01, 0.5
